I.1.     Sen˜ales  sin  modulacio´n  intrapulso.;;;;;;;;;;;;;;;;;;;;
Tabla I.154: Frank 36, vs = 3 Msps. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;24;7;0;0;0;0;0;0;0;0;
FM;0;0;1;0;0;0;0;0;0;0;
PSK;76;93;99;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;47;5;0;1;0;0;0;0;0;0;
4PSK;10;7;0;0;0;0;0;0;0;0;
MPSK;19;81;99;99;100;100;100;100;100;100;
Frank 16;0;0;0;0;0;0;0;0;0;0;
Frank 25;0;0;0;0;0;0;0;0;0;0;
Frank 36;0;0;28;82;99;100;100;100;100;99;
Frank 49;0;0;2;0;0;0;0;0;0;0;
Tabla I.155: Frank 36, vs = 1 Msps. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;55;49;0;0;0;0;0;0;0;0;
FM;7;2;3;0;0;0;0;0;0;0;
PSK;25;49;97;100;100;100;100;100;100;100;
NM;13;0;0;0;0;0;0;0;0;0;
2PSK;13;2;0;0;0;0;0;0;0;0;
4PSK;1;0;0;0;0;0;0;0;0;0;
MPSK;11;47;97;100;100;100;100;100;100;100;
Frank 16;0;0;0;0;0;0;0;0;0;0;
Frank 25;0;0;0;0;0;0;0;0;0;0;
Frank 36;3;0;0;0;0;0;0;0;0;0;
Frank 49;0;1;5;1;16;25;40;75;85;86;
Tabla I.156: Frank 49, vs = 5 Msps. NB  = 128 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;51;13;0;0;0;0;0;0;0;0;
FM;1;2;4;0;0;0;0;0;0;0;
PSK;47;85;96;100;100;100;100;100;100;100;
NM;1;0;0;0;0;0;0;0;0;0;
2PSK;24;2;0;0;0;0;0;0;0;0;
4PSK;7;1;0;0;0;0;0;0;0;0;
MPSK;16;82;96;100;100;100;100;100;100;100;
Frank 16;0;0;0;0;0;0;0;0;0;0;
Frank 25;0;0;0;0;0;0;0;0;0;0;
Frank 36;0;0;0;0;0;0;0;0;0;0;
Frank 49;1;4;13;46;80;83;99;98;100;100;
Tabla I.157: Frank 49, vs = 3 Msps. NB  = 256 muestras.;;;;;;;;;;;
